,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
122,6607271,34571878,Private room,NA,VI Municipio,119,4.5,3,1,40,NA,41.886777,12.530144,08:29.1
123,1380096,4465493,Private room,NA,V Municipio,7,4.5,4,1,44,NA,41.907109,12.536434,06:25.3
124,9041216,23107852,Entire home/apt,NA,III Municipio,28,5,4,2,76,NA,41.897823,12.512089,37:04.3
125,11411453,59911907,Private room,NA,XVII Municipio,17,4,2,1,36,NA,41.911269,12.45109,24:52.3
126,15667569,20060906,Entire home/apt,NA,I Municipio,1,0,3,1,101,NA,41.906417,12.486686,19:17.0
127,5238750,7445838,Entire home/apt,NA,I Municipio,63,4,2,1,83,NA,41.899376,12.497543,17:10.3
128,13499949,77433123,Entire home/apt,NA,I Municipio,1,0,4,2,105,NA,41.881787,12.484633,48:46.3
129,9135830,43793796,Private room,NA,III Municipio,62,4.5,3,1,30,NA,41.910898,12.529348,07:46.0
130,7341268,38461137,Private room,NA,I Municipio,19,4.5,4,1,72,NA,41.896394,12.495461,38:59.7
131,17505778,5345069,Private room,NA,XVII Municipio,0,0,4,1,99,NA,41.910353,12.459055,16:42.8
132,6370798,33198052,Entire home/apt,NA,XX Municipio,0,0,3,1,156,NA,42.030342,12.373202,11:53.1
133,1017840,1561023,Entire home/apt,NA,I Municipio,46,4,3,1,111,NA,41.901069,12.484068,45:38.2
134,16225600,106025642,Private room,NA,XVII Municipio,4,4.5,2,1,33,NA,41.907195,12.445279,24:53.9
135,14876047,93249061,Private room,NA,VII Municipio,6,5,2,1,23,NA,41.891403,12.561528,09:30.9
136,1255945,4116996,Entire home/apt,NA,I Municipio,53,4.5,3,2,56,NA,41.888253,12.469722,04:21.5
137,889500,4720001,Entire home/apt,NA,I Municipio,164,4.5,2,1,47,NA,41.898344,12.467406,57:24.4
138,17729454,107554419,Entire home/apt,NA,XVIII Municipio,0,0,4,0,72,NA,41.893554,12.453508,00:00.0
139,9517580,49312015,Private room,NA,I Municipio,0,0,2,1,104,NA,41.908917,12.477115,00:46.2
140,12242152,1419468,Entire home/apt,NA,I Municipio,0,0,6,2,161,NA,41.889808,12.467598,16:42.7
141,9574323,49563010,Entire home/apt,NA,I Municipio,32,4.5,2,1,61,NA,41.893207,12.473855,04:18.0
142,11590908,61115405,Private room,NA,III Municipio,1,0,2,1,44,NA,41.907431,12.517836,07:27.5
143,13781482,80919783,Private room,NA,VI Municipio,3,5,2,1,28,NA,41.889121,12.531538,10:35.9
144,10946609,6868837,Private room,NA,I Municipio,13,4.5,3,1,66,NA,41.885471,12.470763,36:15.5
145,13213588,13261908,Entire home/apt,NA,I Municipio,0,0,6,3,167,NA,41.896174,12.488401,12:49.7
146,16594893,68534156,Private room,NA,X Municipio,2,0,2,1,28,NA,41.852042,12.56793,09:37.6
147,9421833,48847299,Entire home/apt,NA,XVII Municipio,5,5,10,4,311,NA,41.906113,12.460616,16:06.4
