,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
93,14397892,17540039,Entire home/apt,NA,Belleville,0,0,4,0,78,NA,48.872407,2.381944,48:59.6
94,1740062,9136708,Entire home/apt,NA,Auteuil,30,4.5,4,2,140,NA,48.84069,2.262301,20:56.2
95,12224925,59286388,Entire home/apt,NA,Goutte-dOr,20,5,3,1,66,NA,48.886677,2.351284,38:20.3
96,11410419,5239873,Private room,NA,La Chapelle,4,4,2,1,39,NA,48.886447,2.361211,04:53.0
97,12614927,11563869,Private room,NA,Maison-Blanche,0,0,2,1,179,NA,48.82147,2.347024,35:32.4
98,976848,5345078,Entire home/apt,NA,Hôpital-Saint-Louis,20,4.5,3,1,50,NA,48.871839,2.373653,16:45.0
99,14003141,14968880,Entire home/apt,NA,Vivienne,27,4.5,10,2,278,NA,48.869856,2.338244,09:37.7
100,6472280,4373430,Entire home/apt,NA,Clignancourt,0,0,2,1,73,NA,48.892196,2.345956,40:39.5
101,7719912,7612270,Entire home/apt,NA,Archives,48,5,2,0,151,NA,48.857264,2.365645,23:07.2
102,3731383,17176990,Entire home/apt,NA,Goutte-dOr,4,4.5,4,2,67,NA,48.888237,2.352174,39:10.5
103,8271417,13049633,Entire home/apt,NA,La Chapelle,0,0,2,1,83,NA,48.887224,2.362084,59:07.5
104,16373191,24181847,Entire home/apt,NA,Vivienne,2,0,4,2,139,NA,48.871677,2.340961,18:08.8
105,3387908,6957992,Entire home/apt,NA,Amérique,4,4.5,2,0,56,NA,48.875645,2.391797,09:53.5
106,17529150,12327781,Entire home/apt,NA,Ecole-Militaire,0,0,6,2,311,NA,48.847593,2.312133,40:56.9
107,13054674,2346361,Entire home/apt,NA,Javel 15Art,0,0,2,1,56,NA,48.842797,2.291216,28:39.6
108,3528518,6045503,Entire home/apt,NA,La Chapelle,98,5,3,1,73,NA,48.890302,2.362824,37:35.7
109,3256897,13369737,Entire home/apt,NA,Notre-Dame-des-Champs,96,4.5,2,0,90,NA,48.849919,2.325982,14:39.4
110,15138468,65625298,Entire home/apt,NA,Necker,5,4.5,3,0,75,NA,48.846391,2.302633,44:51.0
111,11111688,24994293,Entire home/apt,NA,Maison-Blanche,24,5,2,0,44,NA,48.825267,2.352073,37:23.2
112,8611958,15932384,Private room,NA,Chaillot,16,4.5,2,1,73,NA,48.875041,2.2894,16:27.6
113,6669500,18931768,Entire home/apt,NA,Arts-et-Metiers,8,4,2,1,89,NA,48.864149,2.358325,09:02.8
114,13518523,14334788,Entire home/apt,NA,Porte-Saint-Denis,0,0,8,3,224,NA,48.873694,2.354704,11:21.7
115,16002893,104027087,Entire home/apt,NA,Gare,0,0,2,0,28,NA,48.828294,2.361253,50:25.8
116,5088731,331465,Entire home/apt,NA,Gros-Caillou,8,4,2,0,56,NA,48.856569,2.306448,26:47.4
117,10937820,56710701,Entire home/apt,NA,Odeon,10,5,3,1,78,NA,48.849434,2.33932,53:47.5
118,13220486,58060423,Entire home/apt,NA,Arsenal,1,0,2,1,78,NA,48.849817,2.364545,31:51.1
119,1255980,6841213,Entire home/apt,NA,Belleville,0,0,6,2,224,NA,48.871457,2.383072,11:12.8
120,1034220,2334128,Private room,NA,Archives,58,4,1,1,38,NA,48.859572,2.357602,11:46.1
121,1603801,8545329,Entire home/apt,NA,Epinettes,1,0,3,2,112,NA,48.892828,2.327208,09:08.0
