,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
67,13400279,76270682,Private room,NA,Bordeaux Maritime,0,0,2,1,110,NA,44.87812,-0.541655,45:08.4
68,10267864,52794264,Entire home/apt,NA,Centre ville,2,0,3,1,132,NA,44.842688,-0.589172,40:15.8
69,16225069,106020648,Entire home/apt,NA,La Bastide,0,0,6,3,82,NA,44.84142,-0.550252,52:05.2
70,16775140,17832583,Entire home/apt,NA,Victor Hugo - Saint-Augustin,3,4.5,6,3,99,NA,44.831856,-0.593992,26:18.4
71,2470986,8731486,Entire home/apt,NA,Centre ville,4,4,4,1,82,NA,44.840024,-0.579313,58:47.4
72,17761646,121162802,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,0,0,2,0,38,NA,44.828152,-0.573997,54:07.8
73,13211631,74075634,Private room,NA,Centre ville,0,0,2,1,33,NA,44.839087,-0.59507,48:47.9
74,13057734,17252957,Entire home/apt,NA,Victor Hugo - Saint-Augustin,7,5,2,1,55,NA,44.837884,-0.5682,02:20.0
75,1612990,8586420,Private room,NA,Centre ville,19,4.5,3,1,75,NA,44.847068,-0.588767,44:49.5
76,4742378,24479657,Entire home/apt,NA,Grand Parc - Paul Doumer,18,4.5,2,0,55,NA,44.852015,-0.58071,02:41.5
77,16624148,64728877,Entire home/apt,NA,Centre ville,6,5,2,0,40,NA,44.8392,-0.597502,54:09.5
78,15542669,21124300,Entire home/apt,NA,Centre ville,11,4.5,5,2,77,NA,44.840049,-0.568193,53:15.0
79,4059078,9460312,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,15,4.5,4,1,47,NA,44.823203,-0.577814,09:18.7
80,11315932,59177819,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,62,4.5,2,1,66,NA,44.834164,-0.571983,50:52.3
81,8851899,46350907,Entire home/apt,NA,Centre ville,4,5,2,1,66,NA,44.8395,-0.568966,50:58.5
82,7238488,37898313,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,10,4.5,6,2,99,NA,44.825065,-0.577626,26:26.5
83,6605612,34563150,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,58,4.5,4,1,61,NA,44.826279,-0.574541,59:45.9
84,17197845,72846595,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,0,0,8,3,153,NA,44.83178,-0.564871,43:38.2
85,13429025,49935696,Entire home/apt,NA,Centre ville,30,4.5,2,1,53,NA,44.842178,-0.574093,59:24.3
86,3779078,15101678,Entire home/apt,NA,Victor Hugo - Saint-Augustin,87,4.5,2,0,36,NA,44.833664,-0.578238,54:12.7
87,4216315,2999420,Entire home/apt,NA,Victor Hugo - Saint-Augustin,0,0,3,1,49,NA,44.835629,-0.57424,05:38.7
88,9763342,5413932,Entire home/apt,NA,Centre ville,0,0,4,1,46,NA,44.840477,-0.596046,11:57.5
89,11837948,38270871,Private room,NA,Bordeaux Maritime,23,4.5,2,1,33,NA,44.856736,-0.561606,29:22.2
90,8820984,5105322,Private room,NA,Bordeaux Sud,4,5,2,1,33,NA,44.822192,-0.565227,32:17.8
91,844993,4411391,Entire home/apt,NA,Bordeaux Maritime,4,5,5,2,76,NA,44.856763,-0.562705,51:13.1
92,8479057,15390427,Private room,NA,Bordeaux Sud,16,4.5,2,1,44,NA,44.824926,-0.552189,44:07.6
93,13517360,2821738,Private room,NA,Centre ville,0,0,1,1,38,NA,44.833984,-0.590106,39:48.2
94,1285508,6994026,Entire home/apt,NA,Centre ville,2,0,4,2,137,NA,44.83965,-0.570011,43:32.8
95,5779044,24323107,Entire home/apt,NA,Centre ville,120,5,2,1,71,NA,44.838439,-0.57005,50:51.4
96,15662666,20926582,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,6,5,4,1,52,NA,44.832564,-0.563953,06:36.0
97,16142765,44937884,Entire home/apt,NA,Bordeaux Maritime,3,5,2,1,99,NA,44.857857,-0.567135,26:11.8
98,10714168,10467344,Entire home/apt,NA,Grand Parc - Paul Doumer,40,4.5,4,1,53,NA,44.851397,-0.570011,59:30.9
99,12297466,43408026,Entire home/apt,NA,Grand Parc - Paul Doumer,0,0,2,0,77,NA,44.85582,-0.582133,51:29.4
100,13826560,4310833,Entire home/apt,NA,Bordeaux Sud,0,0,4,2,198,NA,44.827603,-0.560354,44:09.4
101,14238835,78917583,Private room,NA,Bordeaux Maritime,0,0,2,1,49,NA,44.882698,-0.549401,42:43.3
102,3280164,16578670,Entire home/apt,NA,Grand Parc - Paul Doumer,70,4.5,4,2,85,NA,44.852433,-0.587739,26:58.1
103,5072251,26193648,Private room,NA,Victor Hugo - Saint-Augustin,0,0,2,1,38,NA,44.83694,-0.574449,32:52.8
104,17114063,54778777,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,9,4.5,4,0,33,NA,44.827449,-0.582115,54:01.3
105,10802967,21738617,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,5,4,4,2,82,NA,44.834791,-0.564732,52:13.8
106,15463728,89538063,Entire home/apt,NA,Grand Parc - Paul Doumer,0,0,4,2,137,NA,44.849061,-0.575466,40:10.0
107,16729161,5433894,Entire home/apt,NA,Victor Hugo - Saint-Augustin,1,0,4,1,88,NA,44.828912,-0.595235,29:57.0
108,8683673,34990087,Private room,NA,Bordeaux Maritime,2,0,2,1,32,NA,44.859992,-0.554449,30:26.0
109,14346725,87816020,Entire home/apt,NA,Bordeaux Sud,17,5,3,2,61,NA,44.821759,-0.566877,05:09.8
110,7449107,39011948,Private room,NA,Caudéran,8,4.5,2,1,28,NA,44.847052,-0.611528,37:28.4
111,842761,955520,Entire home/apt,NA,Grand Parc - Paul Doumer,17,4,3,1,44,NA,44.854465,-0.575451,59:54.8
112,13401509,76282218,Entire home/apt,NA,Caudéran,2,0,3,1,77,NA,44.846377,-0.612438,01:52.2
113,8553934,45027140,Private room,NA,Caudéran,10,5,3,1,28,NA,44.844921,-0.612027,29:12.1
114,8586043,26705178,Private room,NA,Bordeaux Sud,25,4.5,2,1,38,NA,44.827435,-0.556892,32:12.8
115,13631608,72632190,Private room,NA,Bordeaux Sud,5,5,2,1,29,NA,44.832069,-0.562211,29:13.2
116,14497259,83277028,Entire home/apt,NA,Grand Parc - Paul Doumer,11,5,2,0,55,NA,44.850163,-0.58556,02:45.4
117,13339427,902672,Entire home/apt,NA,Victor Hugo - Saint-Augustin,15,5,5,2,127,NA,44.836766,-0.572201,43:12.2
118,12802569,7016707,Entire home/apt,NA,Grand Parc - Paul Doumer,8,4.5,2,0,44,NA,44.852083,-0.570497,01:36.1
119,15426705,4631767,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,2,0,4,2,66,NA,44.834785,-0.567015,52:13.8
120,1083031,5954504,Entire home/apt,NA,Centre ville,13,5,4,2,130,NA,44.842707,-0.573775,43:25.4
121,17619820,22233879,Entire home/apt,NA,Centre ville,0,0,4,1,44,NA,44.841234,-0.571966,02:55.2
122,12811206,69657547,Entire home/apt,NA,Caudéran,3,4.5,9,6,461,NA,44.840669,-0.609631,44:41.2
123,17667573,5021136,Private room,NA,Caudéran,0,0,2,1,46,NA,44.842726,-0.604654,44:32.2
124,867488,4561878,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,31,4.5,8,3,308,NA,44.832399,-0.574305,44:33.0
125,16095685,104915893,Private room,NA,Centre ville,0,0,2,1,44,NA,44.850212,-0.586452,44:44.7
