,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
101,16592380,109424728,Private room,NA,De Baarsjes / Oud West,1,0,2,1,66,NA,52.357687,4.855448,53:09.1
102,11457793,6911859,Entire home/apt,NA,Ijburg / Eiland Zeeburg,16,5,4,2,199,NA,52.358073,4.9976,56:26.9
103,10483201,1464016,Entire home/apt,NA,Oostelijk Havengebied / Indische Buurt,14,5,2,1,116,NA,52.366387,4.935963,06:05.3
104,16538130,108814907,Entire home/apt,NA,Centrum West,3,5,2,1,150,NA,52.37701,4.879382,24:47.0
105,17729936,4793392,Entire home/apt,NA,Westerpark,0,0,2,1,134,NA,52.383589,4.879296,25:17.6
106,7781948,11172189,Entire home/apt,NA,De Baarsjes / Oud West,4,5,2,1,111,NA,52.372187,4.86641,11:25.3
107,600983,2974208,Private room,NA,Centrum Oost,85,5,2,1,95,NA,52.367156,4.926898,55:03.2
108,5081353,26244271,Entire home/apt,NA,Oud Oost,6,5,4,2,162,NA,52.360974,4.92666,33:16.8
109,12097695,13451964,Entire home/apt,NA,Westerpark,6,4.5,2,0,78,NA,52.379135,4.877006,23:05.4
110,17043392,28664766,Entire home/apt,NA,Bos en Lommer,0,0,5,2,200,NA,52.374363,4.836411,53:52.0
111,14190930,86037683,Entire home/apt,NA,Noord-West / Noord-Midden,5,4,4,2,199,NA,52.355129,4.876852,52:59.0
112,5312713,4781137,Private room,NA,Noord West,33,5,2,1,100,NA,52.405578,4.903993,55:33.8
113,15061198,86437983,Private room,NA,Oostelijk Havengebied / Indische Buurt,27,5,2,1,106,NA,52.37508,4.940222,03:12.3
114,13057640,12147206,Entire home/apt,NA,De Baarsjes / Oud West,13,4.5,2,1,200,NA,52.367229,4.875446,53:16.4
115,13431669,4373669,Entire home/apt,NA,Centrum West,1,0,2,1,167,NA,52.380126,4.882119,26:21.1
116,9323377,47439090,Private room,NA,De Pijp / Rivierenbuurt,135,5,4,2,144,NA,52.351912,4.890749,06:00.2
117,8855570,13969786,Entire home/apt,NA,De Baarsjes / Oud West,19,4.5,6,3,388,NA,52.362525,4.86476,02:36.3
118,15264686,88184872,Entire home/apt,NA,Centrum Oost,0,0,2,1,134,NA,52.361444,4.893191,23:43.2
119,14275147,17095076,Entire home/apt,NA,Oud Oost,2,0,4,2,190,NA,52.356919,4.908587,55:51.4
