,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
126,11607191,21291417,Private room,NA,Dublin city and suburbs,2,0,2,1,222,NA,53.334721,-6.26263,39:57.2
127,14006267,83711654,Entire home/apt,NA,Dublin city and suburbs,29,4.5,2,1,139,NA,53.343394,-6.242852,18:44.6
128,7599303,39818846,Entire home/apt,NA,Dublin city and suburbs,11,4.5,6,3,211,NA,53.337799,-6.222841,40:23.9
129,17885408,49632674,Private room,NA,Dublin city and suburbs,0,0,2,1,106,NA,53.373826,-6.330886,39:36.2
130,9825657,50271092,Shared room,NA,Dublin city and suburbs,26,4.5,3,1,28,NA,53.336537,-6.275363,31:04.8
131,15014173,93666507,Private room,NA,Dublin city and suburbs,2,0,2,1,52,NA,53.331149,-6.357253,06:07.8
132,14730002,91715512,Shared room,NA,Dublin city and suburbs,22,4.5,1,1,30,NA,53.361577,-6.262186,31:01.9
133,1421993,4435361,Private room,NA,Dublin city and suburbs,55,5,2,1,72,NA,53.346498,-6.245821,20:52.0
134,14086370,22098207,Private room,NA,Dublin city and suburbs,48,4.5,2,1,56,NA,53.35087,-6.251208,51:59.2
135,8988287,44038009,Private room,NA,Dublin city and suburbs,0,0,2,1,156,NA,53.356849,-6.256649,39:50.9
136,14891307,23648869,Private room,NA,Dublin city and suburbs,29,4.5,2,1,39,NA,53.338087,-6.295282,48:18.9
137,17454951,35380761,Private room,NA,Dublin city and suburbs,0,0,1,1,144,NA,53.329236,-6.267643,39:45.4
138,5887020,30573716,Entire home/apt,NA,Dublin city and suburbs,3,5,6,4,255,NA,53.317438,-6.253577,40:24.0
139,7297942,901694,Entire home/apt,NA,Dublin city and suburbs,2,0,4,2,187,NA,53.344335,-6.247048,39:56.0
140,13261961,16987143,Private room,NA,Dublin city and suburbs,24,4,2,1,44,NA,53.344537,-6.22802,52:06.9
141,5104657,24075088,Private room,NA,Dublin city and suburbs,123,4.5,1,1,43,NA,53.336123,-6.303317,51:25.1
142,15716947,18372342,Private room,NA,Dublin city and suburbs,8,4,2,1,89,NA,53.344662,-6.266225,38:23.9
143,16143492,47656682,Entire home/apt,NA,Dublin city and suburbs,0,0,2,1,177,NA,53.358792,-6.239776,23:52.3
144,16485950,84437633,Private room,NA,Dublin city and suburbs,17,4.5,2,1,33,NA,53.328317,-6.300884,48:12.9
145,14563709,33679314,Private room,NA,Dublin city and suburbs,13,5,2,1,100,NA,53.334492,-6.26711,36:41.9
146,2337220,11936416,Entire home/apt,NA,Dublin city and suburbs,19,4.5,4,2,139,NA,53.354996,-6.290396,22:29.1
147,12759456,69410066,Entire home/apt,NA,Dublin city and suburbs,37,5,2,1,88,NA,53.332095,-6.270361,04:24.4
148,16333891,72237584,Entire home/apt,NA,Dublin city and suburbs,28,5,5,1,117,NA,53.344685,-6.266816,08:16.6
149,1556554,1271983,Entire home/apt,NA,Dublin city and suburbs,6,5,7,3,334,NA,53.334948,-6.283408,44:42.4
